Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
19.036666,,Cancel,278480171,,,-2000,,,
19.036716,,Cancel,278476739,,,-970,,,
19.036741,,Cancel,278476827,,,-1000,,,
19.03675,,Insert,278570951,0,B,2000,123600,G,
19.036775,,Cancel,278476823,,,-1000,,,
19.036828,,Insert,278571011,0,B,8000,123900,G,
19.036828,,Cancel,278569203,,,-1000,,,
19.036896,,Cancel,278570951,,,-2000,,,
19.036896,,Insert,278571051,0,A,2000,125000,G,
19.036914,,Insert,278571067,0,A,1000,124100,G,
19.037024,,Insert,278571167,0,B,1000,123900,G,
19.037098,,Insert,278571239,0,B,2000,123600,G,
19.037121,,Insert,278571263,0,B,1000,123900,G,
19.037121,,Insert,278571275,0,B,1000,123900,G,
19.037263,,Insert,278571435,0,A,1000,124100,G,
19.037267,,Insert,278571439,0,A,1000,124400,G,
19.037337,,Insert,278571515,0,A,1000,124700,G,
19.037344,,Insert,278571539,0,A,1000,124100,G,
19.037457,,Cancel,278571515,,,-1000,,,
19.037584,,Cancel,278570815,,,-700,,,
19.037601,,Cancel,278571539,,,-1000,,,
19.03774,,Insert,278571963,0,A,1000,124100,G,
19.037753,,Insert,278571975,0,A,1000,124000,G,
19.037772,,Cancel,278571263,,,-1000,,,
19.037786,,Insert,278572015,0,B,1000,123900,G,
19.03781,,Insert,278572035,0,A,3000,124200,G,
19.037818,,Insert,278572039,0,A,710,124000,G,
19.037825,,Insert,278572047,0,A,1000,124100,G,
19.037895,,Cancel,278568659,,,-2000,,,
19.037895,,Insert,278572111,0,A,2000,158500,G,
19.037961,,Insert,278572199,0,A,1000,124000,G,
19.037969,,Cancel,278572111,,,-2000,,,
19.037969,,Insert,278572215,0,A,2000,158400,G,
19.038048,,Cancel,278572015,,,-1000,,,
19.038139,,Insert,278572395,0,A,1000,124000,G,
19.038139,,Cancel,278571051,,,-2000,,,
19.038172,,Cancel,278570775,,,-400,,,
19.038311,,Cancel,278516247,,,-1000,,,
19.038311,,Insert,278572603,0,B,1000,123800,G,
19.038343,,Cancel,278571011,,,-8000,,,
19.038367,,Cancel,278565479,,,-700,,,
19.038389,,Cancel,278570663,,,-1000,,,
19.038421,,Insert,278572703,0,A,1000,124000,G,
19.038425,,Cancel,278571239,,,-2000,,,
19.038452,,Cancel,278570735,,,-1000,,,
19.038484,,Insert,278572763,0,A,1000,124000,G,
19.038786,,Cancel,278554079,,,-40,,,
19.038826,,Cancel,278571167,,,-1000,,,
19.038887,,Cancel,278570655,,,-1000,,,
19.038926,,Insert,5603919,0,A,800,123900,F,
19.03893,,Cancel,278569659,,,-1000,,,
19.038949,,Insert,5603920,0,A,200,123900,F,
19.03898,,Insert,278573039,0,A,250,124000,G,
19.039014,,Insert,278573067,0,A,2000,124000,G,
19.039024,,Cancel,278565791,,,-8000,,,
19.039043,,Insert,278573103,0,A,1000,124000,G,
19.039073,,Cancel,278573067,,,-2000,,,
19.039228,,Insert,278573283,0,A,1000,124000,G,
19.039311,,Insert,278573335,0,B,1000,123800,G,
19.039338,,Cancel,278570347,,,-1000,,,
19.039351,,Cancel,278571435,,,-1000,,,
19.039371,,Cancel,278570823,,,-2000,,,
19.039371,,Insert,278573375,0,B,2000,122500,G,
19.039473,,Insert,278573431,0,A,1000,124000,G,
19.03954,,Cancel,278572603,,,-1000,,,
19.039706,,Cancel,278573103,,,-1000,,,
19.039726,,Insert,278573563,0,B,2000,122900,G,
19.039733,,Cancel,278555819,,,-1000,,,
19.039813,,Insert,278573591,0,A,1000,124600,G,
19.039818,,Insert,278573595,0,B,1000,123800,G,
19.039884,,Cancel,278572215,,,-2000,,,
19.039884,,Insert,278573647,0,A,2000,158300,G,
19.039899,,Cancel,278566671,,,-1000,,,
19.0399,,Insert,278573651,0,B,710,123800,G,
19.040054,,Cancel,278570779,,,-2000,,,
19.040054,,Insert,278573695,0,B,2000,90000,G,
19.040181,,Cancel,278573651,,,-710,,,
19.040239,,Insert,278573771,0,B,710,123800,G,
19.04032,,Insert,278573783,0,B,1000,123800,G,
19.04034,,Cancel,278573783,,,-1000,,,
19.040366,,Cancel,278573647,,,-2000,,,
19.040366,,Insert,278573799,0,A,2000,158400,G,
19.04037,,Cancel,278573591,,,-1000,,,
19.04044,,Cancel,278573799,,,-2000,,,
19.04044,,Insert,278573831,0,A,2000,158300,G,
19.040475,,Cancel,278573335,,,-1000,,,
19.040512,,Insert,278573867,0,A,1000,123900,G,
19.040519,,Cancel,278573431,,,-1000,,,
19.04053,,Insert,278573871,0,A,1000,123900,G,
19.040538,,Cancel,278566739,,,-2000,,,
19.040538,,Cancel,278570743,,,-1000,,,
19.040545,,Insert,278573875,0,A,3000,124100,G,
19.040546,,Cancel,278572035,,,-3000,,,
19.040567,,Cancel,278573771,,,-710,,,
19.040589,,Cancel,278573595,,,-1000,,,
19.040637,,Insert,278573911,0,A,710,123900,G,
19.04068,,Cancel,278570755,,,-3000,,,
19.04071,,Insert,278573947,0,A,1000,123900,G,
19.040717,,Cancel,278565147,,,-1000,,,
19.04079,,Insert,278573995,0,B,1000,123700,G,
19.040859,,Insert,278574027,0,B,1000,123800,G,
19.040869,,Cancel,278566783,,,-2000,,,
19.040878,,Cancel,278573039,,,-250,,,
19.040885,,Insert,278574035,0,B,1000,123800,G,
19.040898,,Insert,278574051,0,B,3000,123600,G,
19.04107,,Insert,278574155,0,B,2000,122800,G,
19.041177,,Cancel,278574155,,,-2000,,,
19.04122,,Cancel,278573867,,,-1000,,,
19.041443,,Cancel,278574027,,,-1000,,,
19.041474,,Insert,278574327,0,A,1000,123900,G,
19.041868,,Insert,278574407,0,A,1000,123900,G,
19.042617,,Insert,278574487,0,B,400,123700,G,
19.042626,,Cancel,278574487,,,-400,,,
19.043396,,Cancel,278566807,,,-1000,,,
19.043421,,Insert,278574567,0,A,1000,167900,G,
19.044221,,Insert,278574615,0,A,8000,124000,G,
19.044229,,Cancel,278571067,,,-1000,,,
19.044232,,Insert,278574619,0,A,1000,123900,G,
19.044385,,Insert,278574639,0,A,8000,123900,G,
19.044394,,Cancel,278573995,,,-1000,,,
19.044409,,Cancel,278568583,,,-1000,,,
19.044421,,Cancel,278564939,,,-8000,,,
19.044437,,Insert,278574663,0,A,1000,123900,G,
19.044445,,Insert,278574671,0,A,1000,153300,G,
19.044477,,Cancel,278574035,,,-1000,,,
19.044647,,Insert,278574691,0,B,2000,122800,G,
19.044649,,Insert,278574695,0,B,1000,123700,G,
19.044656,,Insert,278574699,0,A,1000,123900,G,
19.044737,,Insert,278574739,0,B,1000,123300,G,
19.044738,,Insert,278574743,0,B,400,123600,G,
19.044839,,Cancel,278573695,,,-2000,,,
19.044839,,Insert,278574759,0,B,2000,89900,G,
19.045015,,Insert,278574783,0,B,1000,123800,G,
19.045045,,Cancel,278574691,,,-2000,,,
19.045077,,Cancel,278574743,,,-400,,,
19.045099,,Cancel,278574759,,,-2000,,,
19.045099,,Insert,278574795,0,B,2000,90000,G,
19.045369,,Cancel,278574699,,,-1000,,,
19.045544,,Insert,278574871,0,B,8000,123700,G,
19.047448,,Cancel,278574783,,,-1000,,,
19.047479,,Insert,278574951,0,B,2000,122800,G,
19.047523,,Cancel,278574795,,,-2000,,,
19.047523,,Insert,278574959,0,B,2000,89900,G,
19.048303,,Cancel,278574639,,,-8000,,,
19.048306,,Cancel,278574619,,,-1000,,,
19.048384,,Cancel,278574663,,,-1000,,,
19.05021,,Cancel,278574871,,,-8000,,,
19.050246,,Cancel,278564879,,,-1000,,,
19.05029,,Insert,278575043,0,A,1000,123900,G,
19.050478,,Cancel,278565667,,,-2000,,,
19.050478,,Insert,278575067,0,B,2000,122400,G,
19.050585,,Insert,278575083,0,A,1000,123900,G,
19.050615,,Cancel,278573831,,,-2000,,,
19.050615,,Insert,278575087,0,A,2000,158200,G,
19.05071,,Cancel,278575087,,,-2000,,,
19.05071,,Insert,278575099,0,A,2000,158300,G,
19.050906,,Cancel,278564595,,,-1000,,,
19.050943,,Cancel,278574051,,,-3000,,,
19.051048,,Insert,278575159,0,A,8000,123900,G,
19.051055,,Cancel,278564183,,,-700,,,
19.051138,,Cancel,278575159,,,-8000,,,
19.051158,,Insert,278575255,0,B,1000,123700,G,
19.051166,,Insert,278575259,0,A,2000,124200,G,
19.051223,,Cancel,278575099,,,-2000,,,
19.051223,,Insert,278575327,0,A,2000,158200,G,
19.051237,,Cancel,278575259,,,-2000,,,
19.051334,,Insert,278575435,0,A,8000,123900,G,
19.051339,,Cancel,278564707,,,-1000,,,
19.051342,,Insert,278575455,0,A,2000,124000,G,
19.051362,,Cancel,278568387,,,-2000,,,
19.05137,,Insert,278575515,0,A,8000,123900,G,
19.051393,,Cancel,278574695,,,-1000,,,
19.051398,,Cancel,278564663,,,-1000,,,
19.051398,,Insert,278575571,0,A,2000,124200,G,
19.051458,,Cancel,278575255,,,-1000,,,
19.051501,,Insert,278575671,0,B,710,123700,G,
19.051665,,Insert,278575783,0,B,1000,123700,G,
19.051888,,Insert,278575911,0,B,1000,123700,G,
19.051964,,Cancel,278575571,,,-2000,,,
19.051971,,Cancel,278575435,,,-8000,,,
19.051985,,Cancel,278575515,,,-8000,,,
19.052061,,Insert,278575983,0,B,8000,123700,G,
19.052136,,Cancel,278575455,,,-2000,,,
19.05221,,Insert,278576063,0,B,1000,123700,G,
19.052213,,Insert,278576071,0,B,1000,123700,G,
19.052219,,Cancel,278575083,,,-1000,,,
19.052237,,Insert,278576079,0,B,2000,123800,G,
19.052261,,Cancel,278574407,,,-1000,,,
19.052274,,Insert,278576087,0,A,1000,124500,G,
19.052274,,Insert,278576091,0,B,3000,123600,G,
19.052275,,Cancel,278575043,,,-1000,,,
19.052286,,Insert,278576103,0,B,1000,123800,G,
19.052293,,Cancel,278573871,,,-1000,,,
19.052301,,Insert,278576107,0,B,1000,123800,G,
19.052307,,Cancel,278576079,,,-2000,,,
19.052332,,Insert,278576123,0,B,1000,123800,G,
19.052338,,Insert,278576127,0,B,1000,123800,G,
19.052352,,Cancel,278573911,,,-710,,,
19.052364,,Cancel,278574959,,,-2000,,,
19.052364,,Insert,278576135,0,B,2000,90000,G,
19.052367,,Cancel,278575327,,,-2000,,,
19.052367,,Insert,278576139,0,A,2000,158300,G,
19.052367,,Cancel,278576127,,,-1000,,,
19.052371,,Cancel,278576087,,,-1000,,,
19.052415,,Cancel,278576139,,,-2000,,,
19.052415,,Insert,278576171,0,A,2000,158200,G,
19.052453,,Cancel,278576103,,,-1000,,,
19.052469,,Insert,278576207,0,B,710,123800,G,
19.05248,,Insert,278576211,0,A,1000,124500,G,
19.052533,,Cancel,278576171,,,-2000,,,
19.052533,,Insert,278576223,0,A,2000,158300,G,
19.052533,,Cancel,278574951,,,-2000,,,
19.052664,,Cancel,278576211,,,-1000,,,
19.052763,,Insert,278576295,0,A,1000,124500,G,
19.0528,,Cancel,278576207,,,-710,,,
19.052826,,Cancel,278576223,,,-2000,,,
19.052826,,Insert,278576323,0,A,2000,158200,G,
19.052853,,Insert,278576335,0,B,1000,123800,G,
19.05288,,Cancel,278576323,,,-2000,,,
19.05288,,Insert,278576343,0,A,2000,158300,G,
19.052993,,Insert,278576371,0,B,1000,123800,G,
19.053026,,Cancel,278574327,,,-1000,,,
19.053049,,Insert,278576387,0,B,710,123800,G,
19.053234,,Cancel,278576371,,,-1000,,,
19.05373,,Cancel,278573947,,,-1000,,,
19.05379,,Insert,278576579,0,A,1000,124000,G,
19.053852,,Insert,278576603,0,A,2000,124900,G,
19.053962,,Insert,278576615,0,A,1000,124600,G,
19.054173,,Cancel,278576615,,,-1000,,,
19.054323,,Cancel,278576335,,,-1000,,,
19.054549,,Insert,278576715,0,B,1000,123800,G,
19.0547,,Insert,278576739,0,B,1000,123500,G,
19.054953,,Insert,278576787,0,A,1000,124600,G,
19.054963,,Insert,278576791,0,B,1000,123800,G,
19.055006,,Insert,278576799,0,B,1000,123800,G,
19.055076,,Cancel,278576343,,,-2000,,,
19.055076,,Insert,278576811,0,A,2000,158400,G,
19.057274,,Insert,278576915,0,A,2000,124100,G,
19.058815,,Insert,278576963,0,A,8000,124000,G,
19.058862,,Cancel,278576799,,,-1000,,,
19.05893,,Cancel,278576715,,,-1000,,,
19.05946,,Cancel,278576915,,,-2000,,,
19.059787,,Cancel,278576811,,,-2000,,,
19.059787,,Insert,278576999,0,A,2000,158300,G,
19.059807,,Insert,278577007,0,A,1000,124300,G,
19.059833,,Cancel,278576999,,,-2000,,,
19.059833,,Insert,278577019,0,A,2000,158400,G,
19.060163,,Cancel,278577007,,,-1000,,,
19.060779,,Cancel,278576787,,,-1000,,,
19.060974,,Cancel,278577019,,,-2000,,,
19.060974,,Insert,278577051,0,A,2000,158300,G,
19.061026,,Insert,278577055,0,A,1000,124600,G,
19.061026,,Insert,278577059,0,B,1000,123800,G,
19.061026,,Insert,278577063,0,B,1000,123800,G,
19.061039,,Cancel,278577051,,,-2000,,,
19.061039,,Insert,278577067,0,A,2000,158400,G,
19.062616,,Cancel,278577059,,,-1000,,,
19.063421,,Insert,278577111,0,B,8000,123800,G,
19.063482,,Insert,278577127,0,B,400,123700,G,
19.067319,,Insert,278577199,0,B,1000,123800,G,
19.069783,,Cancel,278576963,,,-8000,,,
19.069858,,Cancel,278572703,,,-1000,,,
19.070418,,Cancel,278572763,,,-1000,,,
19.080083,,Insert,278577407,0,A,2000,124100,G,
19.088512,,Cancel,278577199,,,-1000,,,
19.088574,,Insert,278577439,0,B,400,123800,G,
19.088587,,Cancel,278577127,,,-400,,,
19.097247,,Cancel,7078683,,,-10000,,,
19.097247,,Cancel,7078684,,,-10000,,,
19.097247,,Insert,7078685,1,A,10000,124500,G,
19.097247,,Insert,7078686,1,B,10000,123300,G,
19.110544,,Cancel,278576063,,,-1000,,,
19.110545,,Cancel,278572047,,,-1000,,,
19.113057,,Insert,278577683,0,B,1000,123900,G,
19.113085,,Cancel,278573563,,,-2000,,,
19.113085,,Cancel,278574739,,,-1000,,,
19.113095,,Insert,278577691,0,B,3000,123700,G,
19.113106,,Cancel,278576091,,,-3000,,,
19.113117,,Insert,278577703,0,B,400,123900,G,
19.113128,,Cancel,278577439,,,-400,,,
19.113136,,Cancel,278576135,,,-2000,,,
19.113136,,Insert,278577707,0,B,2000,90100,G,
19.113145,,Insert,278577711,0,B,1000,122300,G,
19.118028,,Cancel,278576739,,,-1000,,,
19.123998,,Insert,278577811,0,A,8000,124000,G,
19.124055,,Cancel,278575067,,,-2000,,,
19.133011,,Insert,278577887,0,A,1000,124000,G,
19.133054,,Insert,278577891,0,A,1000,125400,G,
19.138978,,Cancel,278577063,,,-1000,,,
19.139098,,Cancel,278577407,,,-2000,,,
19.139117,,Cancel,278577111,,,-8000,,,
19.139135,,Insert,278577963,0,A,1000,124000,G,
19.139199,,Insert,278577967,0,A,1000,124300,G,
19.139227,,Cancel,278576791,,,-1000,,,
19.139443,,Cancel,278576387,,,-710,,,
19.139476,,Cancel,278577055,,,-1000,,,
19.139712,,Cancel,278577967,,,-1000,,,
19.139838,,Insert,278578003,0,A,1000,124300,G,
19.139904,,Cancel,278577691,,,-3000,,,
19.140034,,Insert,278578023,0,A,8000,124000,G,
19.140034,,Insert,278578027,0,A,3000,124000,G,
19.140046,,Cancel,278573875,,,-3000,,,
19.140052,,Cancel,278576579,,,-1000,,,
19.140068,,Insert,278578043,0,A,1000,124000,G,
19.140164,,Insert,278578059,0,A,1000,124000,G,
19.142893,,Insert,5603946,0,A,1000,123900,F,
19.142893,,Insert,5603947,0,A,400,123900,F,
19.142916,,Insert,278578127,0,A,650,124000,G,
19.142923,,Insert,278578131,0,A,1000,123900,G,
19.14293,,Insert,278578135,0,A,1000,123900,G,
19.14293,,Insert,278578139,0,B,1000,123800,G,
19.142932,,Insert,278578143,0,A,1000,123900,G,
19.142945,,Insert,278578151,0,A,1000,123900,G,
19.142947,,Cancel,278576123,,,-1000,,,
19.142947,,Cancel,278578023,,,-8000,,,
19.142954,,Insert,278578163,0,A,710,123900,G,
19.142954,,Cancel,278576603,,,-2000,,,
19.142956,,Insert,278578167,0,B,2000,122900,G,
19.142958,,Cancel,278577811,,,-8000,,,
19.142974,,Cancel,278577707,,,-2000,,,
19.142974,,Insert,278578183,0,B,2000,90000,G,
19.142993,,Cancel,278578143,,,-1000,,,
19.143002,,Cancel,278577067,,,-2000,,,
19.143002,,Insert,278578195,0,A,2000,158300,G,
19.143015,,Cancel,278578139,,,-1000,,,
19.143024,,Insert,278578199,0,B,1000,123800,G,
19.143049,,Insert,5603948,0,B,1000,123900,F,
19.143184,,Insert,278578207,0,B,1000,123300,G,
19.143188,,Insert,278578211,0,A,1000,123900,G,
19.14326,,Insert,278578223,0,A,1000,123900,G,
19.143997,,Cancel,278578135,,,-1000,,,
19.146956,,Cancel,278578127,,,-650,,,
19.152928,,Insert,5603954,0,A,1000,123800,F,
19.152928,,Insert,5603955,0,A,1000,123800,F,
19.152949,,Insert,278578367,0,A,1000,123900,G,
19.152956,,Insert,278578371,0,A,650,123900,G,
19.152962,,Insert,278578379,0,B,2000,122800,G,
19.152964,,Insert,278578383,0,A,2000,124000,G,
19.152974,,Insert,278578399,0,A,8000,123900,G,
19.153185,,Insert,278578407,0,A,60,123900,G,
19.153189,,Insert,278578419,0,B,1000,123200,G,
19.153194,,Insert,278578423,0,B,1000,123700,G,
19.153204,,Insert,278578427,0,A,1000,123900,G,
19.153317,,Cancel,278578427,,,-1000,,,
19.153362,,Cancel,278578367,,,-1000,,,
19.153362,,Insert,278578443,0,A,1000,123800,G,
19.15338,,Cancel,278578183,,,-2000,,,
19.15338,,Insert,278578459,0,B,2000,89900,G,
19.153388,,Cancel,278577963,,,-1000,,,
19.153388,,Cancel,278578383,,,-2000,,,
19.15339,,Cancel,278576295,,,-1000,,,
19.153409,,Cancel,278564563,,,-2000,,,
19.153442,,Cancel,278578195,,,-2000,,,
19.153442,,Insert,278578471,0,A,2000,158200,G,
19.154211,,Cancel,278578443,,,-1000,,,
19.154231,,Cancel,278578371,,,-650,,,
19.154239,,Insert,278578515,0,A,1000,124500,G,
19.154241,,Insert,278578519,0,A,2000,124800,G,
19.154286,,Cancel,278578471,,,-2000,,,
19.154286,,Insert,278578523,0,A,2000,158300,G,
19.1572,,Cancel,278578407,,,-60,,,
19.161028,,Insert,278578627,0,A,1000,123900,G,
19.161255,,Cancel,278578059,,,-1000,,,
19.161259,,Insert,278578631,0,A,1000,123900,G,
19.165939,,Insert,5033637,1,B,43,121800,G,
19.168988,,Cancel,278578627,,,-1000,,,
19.16901,,Cancel,278568579,,,-1000,,,
19.169012,,Cancel,278574567,,,-1000,,,
19.169017,,Insert,278578667,0,A,2000,124000,G,
19.169044,,Insert,278578671,0,B,1000,94300,G,
19.16907,,Insert,278578675,0,A,1000,167800,G,
19.181727,,Insert,278578863,0,A,1000,124000,G,
19.185342,,Cancel,278578043,,,-1000,,,
19.187404,,Cancel,278575983,,,-8000,,,
19.187445,,Cancel,278577711,,,-1000,,,
19.187619,,Insert,278578975,0,A,1000,124200,G,
19.18775,,Cancel,278578523,,,-2000,,,
19.18775,,Insert,278579003,0,A,2000,158200,G,
19.187835,,Insert,278579011,0,B,8000,123700,G,
19.187889,,Cancel,278579003,,,-2000,,,
19.187889,,Insert,278579019,0,A,2000,158300,G,
19.191478,,Cancel,278077551,,,-1000,,,
19.198117,,Cancel,278579011,,,-8000,,,
19.211241,,Cancel,278576071,,,-1000,,,
19.211253,,Cancel,278579019,,,-2000,,,
19.211253,,Insert,278579547,0,A,2000,158200,G,
19.211305,,Cancel,278578515,,,-1000,,,
19.211417,,Insert,278579563,0,A,1000,124500,G,
19.214152,,Cancel,278566659,,,-1000,,,
19.214607,,Insert,278579675,0,A,8000,123900,G,
19.241333,,Insert,278580339,0,B,2000,122400,G,
19.247998,,Insert,278580387,0,B,1000,122200,G,
19.261206,,Insert,278580503,0,A,2000,124000,G,
19.27122,,Insert,278580631,0,A,1000,124300,G,
19.279955,,Cancel,278579675,,,-8000,,,
19.279957,,Insert,278580711,0,A,8000,123900,G,
19.279967,,Cancel,278575671,,,-710,,,
19.279971,,Cancel,278575783,,,-1000,,,
19.279976,,Cancel,278579563,,,-1000,,,
19.279978,,Insert,278580723,0,A,1000,123800,G,
19.280005,,Cancel,278580711,,,-8000,,,
19.280005,,Cancel,278578863,,,-1000,,,
19.280007,,Cancel,278578667,,,-2000,,,
19.280024,,Cancel,278578423,,,-1000,,,
19.28018,,Cancel,278578519,,,-2000,,,
19.280379,,Cancel,278580723,,,-1000,,,
19.28041,,Insert,278580767,0,A,1000,124000,G,
19.280422,,Insert,278580775,0,B,1000,123700,G,
19.280429,,Insert,278580779,0,A,1000,123900,G,
19.280489,,Insert,278580787,0,B,1000,123700,G,
19.280492,,Insert,278580791,0,A,2000,124800,G,
19.280516,,Insert,278580799,0,B,710,123700,G,
19.280562,,Insert,278580811,0,B,1000,123700,G,
19.280939,,Insert,278580851,0,A,1000,124500,G,
19.283427,,Cancel,278580779,,,-1000,,,
19.288321,,Cancel,278579547,,,-2000,,,
19.288321,,Insert,278580963,0,A,2000,158300,G,
19.289008,,Insert,278581015,0,B,1000,123800,G,
19.289035,,Cancel,278578379,,,-2000,,,
19.289041,,Insert,278581023,0,B,3000,123600,G,
19.289049,,Cancel,278580339,,,-2000,,,
19.289049,,Insert,278581027,0,B,2000,123400,G,
19.289058,,Cancel,278578671,,,-1000,,,
19.289076,,Insert,278581039,0,B,8000,123700,G,
19.289078,,Cancel,278578419,,,-1000,,,
19.289082,,Cancel,278578675,,,-1000,,,
19.289088,,Cancel,278578459,,,-2000,,,
19.289088,,Insert,278581043,0,B,2000,90000,G,
19.2891,,Insert,278581047,0,B,1000,94400,G,
19.289125,,Insert,278581059,0,A,1000,167900,G,
19.289286,,Cancel,278580631,,,-1000,,,
19.289475,,Cancel,278580503,,,-2000,,,
19.289506,,Cancel,278578399,,,-8000,,,
19.289689,,Cancel,278580387,,,-1000,,,
19.28983,,Cancel,278581015,,,-1000,,,
19.289875,,Insert,278581175,0,B,2000,123800,G,
19.290213,,Cancel,278581175,,,-2000,,,
19.290355,,Insert,278581231,0,B,2000,122800,G,
19.290451,,Insert,278581235,0,B,1000,123500,G,
19.29081,,Cancel,278581235,,,-1000,,,
19.291457,,Insert,278581267,0,B,1000,123500,G,
19.295218,,Insert,278581355,0,A,2000,124000,G,
19.295221,,Insert,278581359,0,B,2000,123800,G,
19.295341,,Cancel,278581231,,,-2000,,,
19.295406,,Cancel,278578975,,,-1000,,,
19.295409,,Cancel,278578003,,,-1000,,,
19.297361,,Cancel,278578223,,,-1000,,,
19.298757,,Insert,5604009,0,A,1000,123800,F,
19.298803,,Insert,5604010,0,A,1000,123800,F,
19.298827,,Insert,278581407,0,A,650,123900,G,
19.298855,,Insert,278581411,0,A,1000,123900,G,
19.298932,,Insert,278581415,0,B,2000,122800,G,
19.299266,,Insert,278581423,0,B,1000,123200,G,
19.299464,,Cancel,278581043,,,-2000,,,
19.299464,,Insert,278581439,0,B,2000,89900,G,
19.302866,,Cancel,278581407,,,-650,,,
19.351686,,Insert,278581883,0,A,8000,123900,G,
19.351967,,Insert,278581895,0,A,1000,123900,G,
19.35837,,Cancel,278581895,,,-1000,,,
19.358419,,Cancel,278581267,,,-1000,,,
19.358552,,Insert,278581959,0,A,1000,124300,G,
19.378814,,Cancel,278581039,,,-8000,,,
19.378864,,Cancel,278580811,,,-1000,,,
19.378875,,Insert,278582291,0,A,1000,123900,G,
19.378955,,Cancel,278580775,,,-1000,,,
19.379241,,Cancel,278575911,,,-1000,,,
19.394932,,Insert,278582451,0,A,1000,123800,G,
19.394957,,Cancel,278580767,,,-1000,,,
19.394958,,Cancel,278581355,,,-2000,,,
19.394972,,Insert,278582459,0,B,1000,122200,G,
19.39501,,Cancel,278580963,,,-2000,,,
19.39501,,Insert,278582467,0,A,2000,158200,G,
19.395041,,Cancel,278580851,,,-1000,,,
19.39507,,Cancel,278580791,,,-2000,,,
19.39529,,Cancel,278581027,,,-2000,,,
19.39529,,Insert,278582503,0,B,2000,122400,G,
19.395386,,Insert,278582515,0,A,2000,124200,G,
19.398229,,Cancel,278582451,,,-1000,,,
19.398258,,Insert,278582539,0,A,1000,124000,G,
19.39852,,Insert,278582551,0,A,2000,124800,G,
19.398689,,Cancel,278582515,,,-2000,,,
19.398693,,Insert,278582555,0,B,1000,123700,G,
19.398863,,Insert,278582567,0,A,1000,124500,G,
19.399764,,Cancel,7078685,,,-10000,,,
19.399764,,Cancel,7078686,,,-10000,,,
19.399764,,Insert,7078687,1,A,10000,124400,G,
19.399764,,Insert,7078688,1,B,10000,123200,G,
19.429609,,Insert,278582723,0,B,1000,123700,G,
19.429631,,Cancel,278581047,,,-1000,,,
19.429631,,Cancel,278581059,,,-1000,,,
19.429951,,Cancel,278582291,,,-1000,,,
19.429967,,Cancel,278582467,,,-2000,,,
19.429967,,Insert,278582731,0,A,2000,158300,G,
19.429977,,Insert,278582735,0,B,1000,94300,G,
19.429992,,Insert,278582739,0,A,1000,167800,G,
19.430745,,Insert,278582751,0,A,1000,123900,G,
19.43421,,Cancel,278582723,,,-1000,,,
19.434237,,Cancel,278582555,,,-1000,,,
19.43428,,Insert,278582811,0,A,1000,123800,G,
19.434305,,Cancel,278582539,,,-1000,,,
19.434306,,Cancel,278582567,,,-1000,,,
19.434308,,Cancel,278582551,,,-2000,,,
19.434312,,Insert,278582815,0,A,2000,124200,G,
19.434354,,Cancel,278582731,,,-2000,,,
19.434354,,Insert,278582823,0,A,2000,158200,G,
19.434672,,Cancel,278582811,,,-1000,,,
19.434702,,Insert,278582835,0,A,1000,124000,G,
19.434702,,Insert,278582839,0,A,2000,124800,G,
19.434705,,Insert,278582843,0,B,1000,123700,G,
19.470121,,Insert,278583047,0,A,2000,124000,G,
19.488515,,Cancel,278582751,,,-1000,,,
19.570331,,Cancel,278580799,,,-710,,,
19.570336,,Cancel,278580787,,,-1000,,,
19.570343,,Insert,278584155,0,A,1000,123800,G,
19.570359,,Cancel,278581023,,,-3000,,,
19.570364,,Insert,278584159,0,A,8000,123900,G,
19.570366,,Cancel,278574671,,,-1000,,,
19.570369,,Cancel,278582835,,,-1000,,,
19.570372,,Insert,278584163,0,A,710,123800,G,
19.570376,,Cancel,278584159,,,-8000,,,
19.570401,,Insert,278584179,0,A,1000,153200,G,
19.570451,,Insert,278584191,0,A,1000,123900,G,
19.570457,,Cancel,278582839,,,-2000,,,
19.570543,,Cancel,278584163,,,-710,,,
19.570598,,Cancel,278582843,,,-1000,,,
19.570643,,Insert,278584231,0,A,1000,123800,G,
19.57075,,Cancel,278584231,,,-1000,,,
19.570875,,Cancel,278584155,,,-1000,,,
19.57091,,Insert,278584247,0,A,2000,124800,G,
19.571472,,Insert,278584283,0,B,710,123700,G,
19.571494,,Insert,278584287,0,A,1000,123800,G,
19.571754,,Cancel,278584247,,,-2000,,,
19.581762,,Cancel,278584283,,,-710,,,
19.583648,,Insert,5033638,1,A,18,124500,G,
19.59241,,Cancel,278582815,,,-2000,,,
19.592687,,Insert,278584667,0,A,2000,124200,G,
19.599586,,Insert,278584739,0,B,710,123700,G,
19.599732,,Insert,278584751,0,B,1000,123700,G,
19.599738,,Cancel,278584287,,,-1000,,,
19.599743,,Cancel,278584667,,,-2000,,,
19.599848,,Insert,278584763,0,B,1000,123700,G,
19.59985,,Insert,278584767,0,A,2000,124800,G,
19.599964,,Insert,278584771,0,B,1000,123700,G,
19.600135,,Cancel,278584763,,,-1000,,,
19.600146,,Insert,278584779,0,A,1000,123900,G,
19.600163,,Insert,278584783,0,A,1000,124500,G,
19.600424,,Cancel,278582823,,,-2000,,,
19.600424,,Insert,278584795,0,A,2000,158300,G,
