2023-03-16 19:55:07.876035 [INFO   ] [APP] application started
2023-03-17 00:20:44.033240 [INFO   ] [AUTO] order 509 filled for 16 lots at $146800 cents
2023-03-17 00:20:44.033276 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.033291 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.033297 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.033373 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.033385 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:44.033393 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 32
2023-03-17 00:20:44.033547 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.033560 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.033567 [INFO   ] [AUTO] hedge order 522 filled for 16 lots at $146600 average price in cents
2023-03-17 00:20:44.033621 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.033631 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.033636 [INFO   ] [AUTO] hedge order 523 filled for 16 lots at $146600 average price in cents
2023-03-17 00:20:44.033687 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.033695 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.033700 [INFO   ] [AUTO] hedge order 524 filled for 16 lots at $146600 average price in cents
2023-03-17 00:20:44.137753 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.137790 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.137806 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 146600; bid volumes: 21790
2023-03-17 00:20:44.137817 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.137823 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.137830 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 32; bid prices: 146600; bid volumes: 139
2023-03-17 00:20:44.137922 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.137945 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.138148 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.138160 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.138267 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.138279 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.457297 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.457337 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.457351 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 13700; bid prices: 146700; bid volumes: 10790
2023-03-17 00:20:44.457364 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.457369 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.457374 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 32; bid prices: 146900; bid volumes: 16
2023-03-17 00:20:44.457463 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.457490 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.457922 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.457934 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.457953 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:44.457959 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:44.636480 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.636523 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.636550 [INFO   ] [AUTO] order 505 filled for 16 lots at $147000 cents
2023-03-17 00:20:44.636618 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.636629 [DEBUG  ] [CON] 'Exec' received 53 bytes
2023-03-17 00:20:44.636635 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.636644 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.636649 [INFO   ] [AUTO] order 508 filled for 16 lots at $147000 cents
2023-03-17 00:20:44.636686 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.636708 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.636718 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-17 00:20:44.636725 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.636733 [INFO   ] [AUTO] order 527 filled for 16 lots at $147000 cents
2023-03-17 00:20:44.636762 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.636779 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.636954 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.636968 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.636974 [INFO   ] [AUTO] order 525 filled for 16 lots at $147100 cents
2023-03-17 00:20:44.637019 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.637029 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.637034 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.637915 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.637975 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:44.637997 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 48; bid prices: 0; bid volumes: 0
2023-03-17 00:20:44.638183 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.638201 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.638213 [INFO   ] [AUTO] hedge order 529 filled for 16 lots at $146800 average price in cents
2023-03-17 00:20:44.638369 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.638384 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.638391 [INFO   ] [AUTO] hedge order 530 filled for 16 lots at $146800 average price in cents
2023-03-17 00:20:44.638508 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.638520 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.638528 [INFO   ] [AUTO] hedge order 531 filled for 16 lots at $146800 average price in cents
2023-03-17 00:20:44.638625 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.638637 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.638648 [INFO   ] [AUTO] hedge order 532 filled for 16 lots at $146800 average price in cents
2023-03-17 00:20:44.723986 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.724022 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.724035 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 3000; bid prices: 146600; bid volumes: 12790
2023-03-17 00:20:44.724044 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.724047 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.724050 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 30; bid prices: 146900; bid volumes: 16
2023-03-17 00:20:44.724138 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.724162 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.724343 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.724356 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.724505 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.724517 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.920357 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.920390 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.920400 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 14700; bid prices: 146700; bid volumes: 1000
2023-03-17 00:20:44.920412 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.920418 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:44.920421 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 30; bid prices: 147100; bid volumes: 16
2023-03-17 00:20:44.920482 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:44.921424 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.921438 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.921444 [INFO   ] [AUTO] order 534 filled for 16 lots at $147100 cents
2023-03-17 00:20:44.921490 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.921506 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.921512 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.921567 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.921578 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.921584 [INFO   ] [AUTO] order 526 filled for 16 lots at $146900 cents
2023-03-17 00:20:44.921626 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.921635 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.921640 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.921853 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.921866 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:44.921872 [INFO   ] [AUTO] order 536 filled for 16 lots at $147200 cents
2023-03-17 00:20:44.921912 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:44.921924 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:44.921930 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:44.921955 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:44.921963 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:44.921970 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147200; ask volumes: 16; bid prices: 147100; bid volumes: 16
2023-03-17 00:20:44.922071 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.922079 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.922085 [INFO   ] [AUTO] hedge order 537 filled for 16 lots at $146700 average price in cents
2023-03-17 00:20:44.922142 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.922156 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.922162 [INFO   ] [AUTO] hedge order 538 filled for 16 lots at $146700 average price in cents
2023-03-17 00:20:44.922256 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:44.922266 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:44.922275 [INFO   ] [AUTO] hedge order 539 filled for 16 lots at $146700 average price in cents
2023-03-17 00:20:45.173755 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.173801 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.173812 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 16700; bid prices: 146600; bid volumes: 13790
2023-03-17 00:20:45.173826 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.173832 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.173838 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 14; bid prices: 146600; bid volumes: 109
2023-03-17 00:20:45.173943 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.173977 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.174643 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:45.174681 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:45.174823 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:45.174834 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:45.450170 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.450206 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.450220 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 2000; bid prices: 146600; bid volumes: 13790
2023-03-17 00:20:45.450231 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.450234 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.450237 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 14; bid prices: 147100; bid volumes: 16
2023-03-17 00:20:45.450322 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.453999 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:45.454020 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:45.593126 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.593160 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:45.593174 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146900; bid volumes: 1000
2023-03-17 00:20:45.633898 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:45.633974 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:45.633990 [INFO   ] [AUTO] order 541 filled for 16 lots at $147100 cents
2023-03-17 00:20:45.634088 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:45.634120 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:45.634130 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:45.634909 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.634926 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:45.634934 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147100; bid volumes: 16
2023-03-17 00:20:45.635091 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:45.635104 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:45.635114 [INFO   ] [AUTO] hedge order 543 filled for 16 lots at $146700 average price in cents
2023-03-17 00:20:45.706612 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.706648 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.706679 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 146700; bid volumes: 14790
2023-03-17 00:20:45.706698 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.706702 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.706708 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 4; bid prices: 146600; bid volumes: 109
2023-03-17 00:20:45.706789 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.706814 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.707031 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:45.707044 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:45.707068 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:45.707077 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:45.910921 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.910953 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.910963 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 2000; bid prices: 146700; bid volumes: 12790
2023-03-17 00:20:45.910974 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:45.910982 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:45.910985 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 4; bid prices: 146600; bid volumes: 109
2023-03-17 00:20:45.911055 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.911083 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:45.911697 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:45.911710 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:45.911758 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:45.911768 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:46.159645 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.159684 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.159698 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1400; bid prices: 146700; bid volumes: 100
2023-03-17 00:20:46.159706 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.159709 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.159712 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146700; ask volumes: 16; bid prices: 146600; bid volumes: 109
2023-03-17 00:20:46.159833 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:46.159861 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:46.160585 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:46.160613 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:46.160676 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:46.160688 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:46.381047 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381084 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:46.381097 [INFO   ] [AUTO] order 546 filled for 16 lots at $146700 cents
2023-03-17 00:20:46.381161 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:46.381173 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:46.381179 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:46.381240 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381252 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:46.381258 [INFO   ] [AUTO] order 548 filled for 16 lots at $146900 cents
2023-03-17 00:20:46.381298 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:46.381349 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:46.381358 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:46.381452 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381467 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:46.381473 [INFO   ] [AUTO] order 544 filled for 1 lots at $147100 cents
2023-03-17 00:20:46.381512 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:46.381523 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:46.381529 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:46.381583 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.381596 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:46.381603 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146700; ask volumes: 16; bid prices: 0; bid volumes: 0
2023-03-17 00:20:46.381650 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381660 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:46.381670 [INFO   ] [AUTO] hedge order 550 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:46.381741 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381751 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:46.381756 [INFO   ] [AUTO] hedge order 551 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:46.381769 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.381775 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:46.381780 [INFO   ] [AUTO] hedge order 552 filled for 0 lots at $0 average price in cents
2023-03-17 00:20:46.406949 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.406987 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.406998 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 11880
2023-03-17 00:20:46.407010 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.407015 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.407021 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 15; bid prices: 146600; bid volumes: 109
2023-03-17 00:20:46.407131 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:46.407155 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:46.408478 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:46.408505 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-17 00:20:46.408517 [INFO   ] [AUTO] hedge order 553 filled for 13 lots at $146900 average price in cents
2023-03-17 00:20:46.408545 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:46.408554 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:46.533032 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.533067 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:46.533081 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146600; bid volumes: 40
2023-03-17 00:20:46.649498 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.649538 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.649555 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 4400; bid prices: 146700; bid volumes: 1880
2023-03-17 00:20:46.649568 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.649573 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.649578 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 15; bid prices: 146600; bid volumes: 69
2023-03-17 00:20:46.649673 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:46.650343 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:46.650358 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:46.785275 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.785307 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:46.785328 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1290; bid prices: 0; bid volumes: 0
2023-03-17 00:20:46.928164 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.928198 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.928210 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12000; bid prices: 146800; bid volumes: 1000
2023-03-17 00:20:46.928219 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:46.928223 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:46.928228 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 15; bid prices: 147000; bid volumes: 16
2023-03-17 00:20:46.928334 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:46.931291 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:46.931306 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:47.159695 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.159723 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.159735 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 3000; bid prices: 146800; bid volumes: 12800
2023-03-17 00:20:47.159745 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.159750 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:20:47.159756 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 15; bid prices: 147000; bid volumes: 16
2023-03-17 00:20:47.159823 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:20:47.160717 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:20:47.160732 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:20:47.282735 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-17 00:20:47.282779 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-17 00:20:47.282791 [INFO   ] [AUTO] order 544 filled for 15 lots at $147100 cents
2023-03-17 00:20:47.282857 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-17 00:20:47.282871 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:20:47.282877 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:20:47.283797 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:20:47.283813 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:20:47.283823 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147100; ask volumes: 15; bid prices: 0; bid volumes: 0
2023-03-17 00:20:47.283964 [DEBUG  ] [CON] 'Exec' received 15 bytes
